ಸಿರಂಜಿ	21
ಸಿವುಡಿಗೆ	21
ಸೀಕು	21
ಸೀಲ	21
ಸುಗುಣಿ	21
ಸುತ್ತುವರು	21
ಸುರಪ	21
ಸೆಳಕೆ	21
ಸೇವ್ಯ	21
ಸೋದರಭಾವ	21
ಸೋಮೆ	21
ಸ್ಪರ್ಧಾರ್ಥಿ/31	21
ಸ್ವರ್ಣಕಾರ	21
ಹಡು	21
ಹನಗುಂದ	21
ಹಪ್ಪು	21
ಹರಿಕಾಂಭೋಜಿ	21
ಹಳಗ	21
ಹಾಲುಪಾಯಸ	21
ಹುಯ್ಲು	21
ಹುರುಕು	21
ಹುಳಿಸೊಪ್ಪು	21
ಹೂದಳ	21
ಹೊಯ್ಲು	21
ಅಂಗಹೀನ	20
ಅಂಬಾಲ್	20
ಅಂಬುರುಹ	20
ಅಗ್ನಿಪುತ್ರಿ	20
ಅಜ್ಞೇಯ	20
ಅಡಿಮೈ	20
ಅತಿಕ್ರಮಿ	20
ಅಧ್ಯಾಹಾರ	20
ಅನುಗತ	20
ಅನುತ್ತರ	20
ಅನ್ಯಮನಸ್ಕ	20
ಅಪಕೇಂದ್ರಕ	20
ಅಭಿವಾಹ	20
ಅಭಿಸಾರ	20
ಅಭ್ಯಂಗನ	20
ಅಭ್ಯು	20
ಅಮರದ	20
ಅಮೃತಪಡಿ	20
ಅರಿಭಯಂಕರ	20
ಅರುಣಾಬ್ಜ	20
ಅಲಿಪ್ತತೆ	20
ಅಳಿಯಸಂತಾನ	20
ಅಳುಗುಳಿ	20
ಅವಗ್ರಹ	20
ಅವಿನೀತ	20
ಅಸಂಯುಕ್ತ	20
ಅಸಭ್ಯತನ	20
ಆಜ್ಞಾನುವರ್ತಿ	20
ಆಜ್ಞಾಪಾಲಕ	20
ಆಟೋಪ	20
ಆದೇಶಿಸು	20
ಆಪಾದಕ	20
ಆಭ್ಯಂತರ	20
ಆರೀಯ	20
ಆರೈ	20
ಆವಗ	20
ಆವಿಷ್ಕೃತ	20
ಇಂಗಳೀಕ	20
ಇಕ್ಕಡೆ	20
ಇಡಿಗಾಯಿ	20
ಇಳಿಕಲು	20
ಇಷ್ಟಸಿದ್ಧಿ	20
ಉಂಡಾಡಿಗುಂಡ	20
ಉಜ್ಜ್ವಲತೆ	20
ಉರೆ	20
ಊಳಿಗತನ	20
ಏಕತ	20
ಏಕಲಿಂಗಿ	20
ಏಡಕೆ	20
ಒಮ್ಮು	20
ಒರಸು	20
ಕಂಸಾರಿ	20
ಕಡಲುಗಳ್ಳ	20
ಕಣ್ಣುಪಟ್ಟಿ	20
ಕನಗ	20
ಕಬ್ಜೆ	20
ಕಬ್ಬುನ	20
ಕಬ್ಬೇರು	20
ಕಮಟೆ	20
ಕಮ್ಮರ	20
ಕರಾರಿ	20
ಕರುಬಿ	20
ಕರುಬು	20
ಕರ್ಮಮಾರ್ಗ	20
ಕಲಂಗಡಿ	20
ಕಲ್ಲುಕುಂಟೆ	20
ಕಲ್ಹಾರ	20
ಕಳಮೆ	20
ಕಶಾಂಗ	20
ಕಸಕಸಿ	20
ಕಾಂತಶಕ್ತಿ	20
ಕಾಗು	20
ಕಾಟಣ್ಣ	20
ಕಾಡುಗಿಚ್ಚು	20
ಕಾಮಲತೆ	20
ಕಾಮುಕಿ	20
ಕಾವ್ಯತ್ವ	20
ಕಾಷಾಯವಸ್ತ್ರ	20
ಕಿಟ್ಟನೆ	20
ಕಿರುತೊರೆ	20
ಕಿರ್ಗಿ	20
ಕಿಳ್ಳೆ	20
ಕಿಸುಬಾಯಿ	20
ಕುದಿನೀರು	20
ಕುರವಿ	20
ಕುರುವೆ	20
ಕುಲಮದ	20
ಕುಲಹೀನ	20
ಕುಸುಮಷಟ್ಪದಿ	20
ಕೂರಲಗು	20
ಕೂರುಳಿ	20
ಕೃಪಣತೆ	20
ಕೃಷ್ಣಗೊಲ್ಲ	20
ಕೊಂಟು	20
ಕೊಟ್ಟಿಗೆಗೊಬ್ಬರ	20
ಕೊಳ್ಳಿಕೆ	20
ಕೋಲಬಲಿ	20
ಕ್ರಿಯಾಜ್ಞಾನ	20
ಕ್ಷೇತ್ರಿ	20
ಖನಿಜತೈಲ	20
ಖ್ಯಾಲಿ	20
ಗಂತವ್ಯ	20
ಗಂಪ	20
ಗಜಲಿಂಬೆ	20
ಗರುಡಿ	20
ಗಲಗಲನೆ	20
ಗಳಿತ	20
ಗಸಗಸನೆ	20
ಗಸ್ತಿಗಾರ	20
ಗಾಂಧರ್ವವೇದ	20
ಗುಂಜಾರವ	20
ಗುಗ್ಗುರಿ	20
ಗೆಜ್ಜಲು	20
ಗೊಚ್ಚು	20
ಗೋಗು	20
ಘಟೆ	20
ಚತುರ್ವರ್ಗ	20
ಚದಿ	20
ಚಪ್ಪು	20
ಚಮಡ	20
ಚರಣಿ	20
ಚಾಡಿಮಾತು	20
ಚಿಗುಳಿ	20
ಚಿಮ್ಮಟ	20
ಚುಟಿಕೆ	20
ಚುಮ್ಮ	20
ಚೇಪೆ	20
ಚೊಟ್ಟಿ	20
ಚೋಜಿಗ	20
ಜಂಖಾನ	20
ಜಗತು	20
ಜಗದ್ಧಾತ್ರಿ	20
ಜಗಳಗಂಟಿತನ	20
ಜಟಾಜೂಟ	20
ಜಟ್ಟಿಕಾಳಗ	20
ಜನಿಗೆ	20
ಜಾಳ	20
ಜೀನಂಗಿ	20
ಜೀಬ್ರ	20
ಜೀವಕೋಟಿ	20
ಜುಗ	20
ಜೋಗಳ	20
ಜೋಹರ	20
ಟರ್ಕಿಕೋಳಿ	20
ಠೇಕಾ	20
ಡಬೀರ	20
ಡೋರೆ	20
ಡೋಲಕ	20
ತಡಂ	20
ತದೀಯ	20
ತನುಜೆ	20
ತಪಶೀಲ	20
ತರಾಜು	20
ತಾರಣ	20
ತಾರಸ್ಥಾಯಿ	20
ತಾಹಿ	20
ತಿಮಿ	20
ತುಡಿ	20
ತುತ್ತಿ	20
ತುದಿಗಾಲು	20
ತೂರಿಸು	20
ತೊದಲ್ನುಡಿ	20
ತೋಡಿಸು	20
ದಡಿಕೆ	20
ದಸಕ್	20
ದಸರಿ	20
ದಾತೃ	20
ದಾಸಾಳ	20
ದಿನಪ	20
ದೀಕ್ಷಾಗುರು	20
ದುಷ್ಕರ	20
ದೇವತಾಮನುಷ್ಯ	20
ದೇವಯಾನ	20
ದೊಡ್ಡಸುದ್ದಿ	20
ದ್ರೌಣಿ	20
ಧನವಂತ್ರಿ	20
ಧ್ವಜಾಯ	20
ನಡುಬೆರಳು	20
ನಡೆವಳಿ	20
ನಾಗಪುಷ್ಪ	20
ನಾಟಕೀಕರಣ	20
ನಾಯಕಸಾನಿ	20
ನಾರಾಯಣಾಸ್ತ್ರ	20
ನಾವಿದ	20
ನಾಶನ	20
ನಾಶಪಡಿಸು	20
ನಿಯತಂ	20
ನಿರ್ದೇಶಿಸು	20
ನಿವಾಸಸ್ಥಾನ	20
ನಿಸ್ಸತ್ವ	20
ನೀರೊಲೆ	20
ನೆಚ್ಚಿಗೆ	20
ನೆಲತಾಯಿ	20
ನೆಲುವು	20
ನೆಲೆಮನೆ	20
ನೋನು	20
ನೌಬತ್	20
ನ್ಯಾಯದರ್ಶನ	20
ಪಂಖ	20
ಪಂಚಕೋಶ	20
ಪಕಾಸಿ	20
ಪಗೆಯ	20
ಪಟ್ಟಕ	20
ಪಠಿಸು	20
ಪತ್ರಿಕಾಹೇಳಿಕೆ	20
ಪದವಿಭಾಗ	20
ಪದಿನಾಲ್ಕು	20
ಪದ್ಮಪತ್ರ	20
ಪದ್ಮೆ	20
ಪರಟಿ	20
ಪರಯ	20
ಪಾಟಕ	20
ಪಾಥೆ	20
ಪಾರಂಪರೆ	20
ಪಿಜ್ಜ	20
ಪಿತ್ತಾಶಯ	20
ಪಿಸುನುಡಿ	20
ಪೀಪ	20
ಪುನರ್ಭವ	20
ಪುಲಾವು	20
ಪುಷ್ಪರಥ	20
ಪೂರುವ	20
ಪೂರ್ವಾಂಗ	20
ಪೈತ್ಯ	20
ಪ್ರಕಟೀಕರಣ	20
ಪ್ರಣತ	20
ಪ್ರತಿಕ್ರಮಣ	20
ಪ್ರತಿಭಾನ	20
ಪ್ರತಿವಂದನೆ/92	20
ಪ್ರಪಂಚಜ್ಞಾನ	20
ಪ್ರಲಯ	20
ಪ್ರವಾಸಿಕೇಂದ್ರ	20
ಪ್ರಸ್ರವಣ	20
ಪ್ರಾಜಾಪತ್ಯ	20
ಬಂಧನಕಾರಿ	20
ಬಕ್ಕು	20
ಬಗಿನಿ	20
ಬಮ್ಮ	20
ಬರ್ಲು	20
ಬಹುಭಾಷಿ	20
ಬಿನುಗು	20
ಬಿರಾದರಿ	20
ಬುರಬುರಿ	20
ಬುಸ	20
ಬೂಸಲು	20
ಬೆಂಗಲ್	20
ಬೆಂಚ	20
ಭಕ್ಷೀಸ್	20
ಭರಭರಿ	20
ಭಾರಕ	20
ಭಿತ್ತ	20
ಭೃತ್ಯಾಚಾರ	20
ಭೋಗಿಸು	20
ಭೋಳೆತನ	20
ಮಂಜರ	20
ಮಂಡಲಾಧಿಪತಿ	20
ಮಕರಸಂಕ್ರಮಣ	20
ಮಠ್ಯ	20
ಮಡ್ಡ	20
ಮಡ್ಡು	20
ಮತಾನುಯಾಯಿ	20
ಮರಮರನೆ	20
ಮಲತಮ್ಮ	20
ಮಳೆಮೋಡ	20
ಮಹತ್ವತೆ	20
ಮಾಗುಂಡ	20
ಮಾಟಗಾರ್ತಿ	20
ಮಿಟಕಲಾಡಿ	20
ಮಿಡುಕು	20
ಮಿಲಾವಣೆ	20
ಮುಂಬು	20
ಮುಖಾಬಿಲೆ	20
ಮುಖ್ಯಾರ್ಥ	20
ಮುರಗಲು	20
ಮುಸಿಯ	20
ಮೂಕಿಚಿತ್ರ	20
ಮೂರುಕಾಸು	20
ಮೂರ್ಛಿತ	20
ಮೂಲಪ್ರಕೃತಿ	20
ಮೃಗಾಂಕ	20
ಮೃತ್ಯುಂಜಯತೆ	20
ಮೆಳ್ಳೆ	20
ಮೇಲರ್ಜಿ	20
ಮೇಳಗಾನ	20
ಮೊಘೆ	20
ಮೋಹನೀಯ	20
ಯಾಜ್ಞಸೇನಿ	20
ರಕ್ತಧಾರೆ	20
ರಚಯಿತ	20
ರನ್ನೆ	20
ರಾಜಕನ್ಯೆ	20
ರಾಜಾಮ್ಲ	20
ರಾಸಕ್ರೀಡೆ	20
ರಿಕಾಮಿ	20
ರಿಬು	20
ರುತಿ	20
ರೂಢಮೂಲ	20
ರೂಹ	20
ರೈಸು	20
ಲಂಡೆ	20
ಲಟ್ಟನೆ	20
ಲಶುನ	20
ಲೈಸನ್ಸು	20
ವಜ್ರ್ಯ	20
ವನಚರ	20
ವರಹಾವತಾರ	20
ವಸಂತಮಾಸ	20
ವಸ್ತಾದ	20
ವಾಕ್ಯವೃಂದ	20
ವಾಸಗೃಹ	20
ವಿಧವಾವಿವಾಹ	20
ವಿರಾಜಿತ	20
ವಿಹ್ವಲತೆ	20
ವೀಲು	20
ವ್ಯಂಜಕ	20
ವ್ಯಾಸಪೀಠ	20
ವ್ಯೋಮಕೇಶ	20
ಶಿರೋನಾಮ	20
ಶೀತವಲಯ	20
ಶೋಣ	20
ಶೋಷಿಸು	20
ಶ್ರೀತುಳಸಿ	20
ಶ್ರೀಮತು	20
ಷಡ್ಭುಜ/13	20
ಸಂಕಮ	20
ಸಂಬರ	20
ಸಂವರಣ	20
ಸಂಹರಿಸು	20
ಸತ್ತ್ವಶಾಲಿ	20
ಸಪದಿ	20
ಸಪೋಟೆ	20
ಸಮರ್ಥಿಸು	20
ಸಮಸಾಮಯಿಕ	20
ಸವುಟು	20
ಸಾಧುಪ್ರಾಣಿ	20
ಸಾನೆಟ್ಟು	20
ಸಾಯಿತ್ಯ	20
ಸಾರಾಯ	20
ಸಾರೋದ್ಧಾರ	20
ಸುತಪ	20
ಸುಭಗತೆ	20
ಸುರುಸುರುಬತ್ತಿ	20
ಸೂಕ್ಷ್ಮದೃಷ್ಟಿ	20
ಸೊನಗಾರ	20
ಸೌಂದರ್ಯಾನುಭವ	20
ಸ್ಫುರಣೆ	20
ಹಂಕಾರ	20
ಹತಾರು	20
ಹಬ್ಬೆ	20
ಹರಿಚಂದನ	20
ಹಸದ	20
ಹುರಿಯಕ್ಕಿ	20
ಹೈಂದವ	20
ಹೊಲೆಗೇರಿ	20
ಹೊಸರಕ್ತ	20
ಅಂಗಲ	19
ಅಂಚೆವೆಚ್ಚ	19
ಅಂತಃಪ್ರೇರಣೆ	19
ಅಂತಿಕ	19
ಅಂದಣ	19
ಅಂಧಾಂತ್ರ	19
ಅಕ್ಕಡ	19
ಅಕ್ಕರಿಕೆ	19
ಅಕ್ರೋಡ	19
ಅಗಪೆ	19
ಅಗ್ಘವಣಿ	19
ಅಚಿಂತ	19
ಅಡ್ಡಕಟ್ಟೆ	19
ಅತ್ಯುಜ್ವಲ	19
ಅದಬ್	19
ಅಧಿಭೂತ	19
ಅನಂತಜ್ಞಾನ	19
ಅನತ	19
ಅನುಕೂಲತಮ	19
ಅನುಗ್ರಹೀತ	19
ಅನುಭಾವಗೋಷ್ಠಿ	19
ಅನುರಕ್ತ	19
ಅನುಸ್ಥಾಪಿಸು	19
ಅಪನಂಬುಗೆ	19
ಅಪಮಾನಿತ	19
ಅಭಿನಂದಿಸು	19
ಅರಣೆ	19
ಅರಣ್ಯಗಾರಿಕೆ	19
ಅರಸುಕುವರಿ	19
ಅರಿರಾಯ	19
ಅರೆನಿದ್ದೆ	19
ಅರ್ಧಾಂಗ	19
ಅಳೆತ	19
ಅವಕುಂಠನ	19
ಅವನಿಜ	19
ಅಸೌಕರ್ಯ	19
ಆಂಟೆನ	19
ಆಕ್ರಮಿಸು	19
ಆಣವ	19
ಆತ್ಮಾರ್ಪಣ	19
ಆಧರ	19
ಆಪ್ತವಾಕ್ಯ	19
ಆಯಾರ	19
ಆಯಾಸಕರ	19
ಆವಡಿ	19
ಆವನ್	19
ಆಶ್ವ	19
ಆಹಾರದಾನ	19
ಇಂತಹವ/11,12	19
ಇಂದ್ರಮಣಿ	19
ಇದುರು	19
ಇರುಕು	19
ಈಕ್ಷಣ	19
ಉದಾತ್ತೀಕರಣ	19
ಉರ್ಕು	19
ಉಲ್ಲಿ	19
ಉಷ್ಣವಾಹಕ	19
ಉಸುಗು	19
ಉಸುಲು	19
ಋಜುಮಾರ್ಗ	19
ಋಷಿಪಂಚಮಿ	19
ಎಂದುಂ	19
ಎಗ್ಗ	19
ಎದೆಮೂಳೆ	19
ಎಸು	19
ಐಪು	19
ಒಡ್ಡುಗಲ್ಲು	19
ಒಳಗೊಳ್ಳು/6001	19
ಓಗ	19
ಕಂಕಳ	19
ಕಟ್ಟುಕಟ್ಟಲೆ	19
ಕಥಿತ	19
ಕಬೂಲಿ	19
ಕರ್ಮಣ್ಯೆ	19
ಕರ್ಲು	19
ಕಲ್ಕಟ್ಟು	19
ಕಲ್ಕುಟಿಗ	19
ಕಲ್ಲುಕುಟ್ಟಿಗ	19
ಕಳಿಕೆ	19
ಕವುದಿ	19
ಕಷ್ಟೆ	19
ಕಾಕೋಲಿ	19
ಕಾಯಪಲ್ಲೆ	19
ಕಾಯ್ದಿರಿಸು/6001	19
ಕಾಲವಾಚಕ	19
ಕಾಲಾರಿ	19
ಕಾಲಿಂಗ	19
ಕಾಲ್ನಡೆ	19
ಕಾಳಕೂಟ	19
ಕಾಳಿಂಗದ	19
ಕಾವ್ಯಪ್ರಜ್ಞೆ	19
ಕಿರಕಸಾಲಿ	19
ಕಿರುಗತ್ತಿ	19
ಕಿರ್ರನೆ	19
ಕಿವಿತಮಟೆ	19
ಕೀಚಲು	19
ಕುಜಿಲಿ	19
ಕುಡಿತೆ	19
ಕುಡ್ಡ	19
ಕುಣಿಸು/6001	19
ಕುರುಂಕುರುಂ	19
ಕುಳಿರು	19
ಕುಳ್ಳಿರು	19
ಕುಶಲಪ್ರಶ್ನೆ	19
ಕುಷ್ಮಾಂಡ	19
ಕುಹಕಿ	19
ಕೆನೆಹಾಲು	19
ಕೈದೀಪ	19
ಕೊರೆಸು	19
ಕೋನೇರಿ	19
ಕೋಮಟಿಗ	19
ಕೌಡಿ	19
ಕ್ರಮಿತ	19
ಕ್ರಾಂತ	19
ಕ್ರೋಡ	19
ಕ್ಲಿನ್ನ	19
ಖಾದಿರ	19
ಗಂಟಲ್	19
ಗಂಧೋದಕ	19
ಗಗನಗಾಮಿ	19
ಗಡಂ	19
ಗಡಗೆ	19
ಗದಿಗೆ	19
ಗಮ್ಮು	19
ಗರಟೆ	19
ಗುನುಗುನು	19
ಗುಪ್ತೋಷ್ಣ	19
ಗುಯಿ	19
ಗುರಿಯಾಗು	19
ಗುರುದ್ರೋಹ	19
ಗೇರೆಣ್ಣೆ	19
ಗೊಂತು	19
ಗೊಟರ್	19
ಗೊಡಗು	19
ಗೊಣಗೊಣ	19
ಗೋಜೆ	19
ಗೋಣಿತಾಟು	19
ಗ್ರಾಮದಾನ	19
ಚಂಡಿಗೆ	19
ಚಂಪೆ	19
ಚಕ್ರಾಯುಧ	19
ಚಟಕ	19
ಚಟಕ್ಕನೆ	19
ಚತುಷ್ಪದಿ	19
ಚಪ್ರಾಸಿ	19
ಚವುರ	19
ಚಾತುರಂಗ	19
ಚಿತಾರ	19
ಚಿಪ್ಪ	19
ಚಿಮಟ	19
ಚುಂಬಿತ	19
ಚುಳ್ಳಿ	19
ಚೆಲುವಿಕೆ	19
ಛತ್ರಿಮರ	19
ಛಪ್ಪನ್ನೈವತ್ತಾರು	19
ಛಾಂದಸ	19
ಛೂಮಂತ್ರ	19
ಜಂಟಿವರಸೆ	19
ಜಮದಾಡೆ	19
ಜರಾಯುಜ	19
ಜವಾಬ್ದಾರಿಕೆ	19
ಜಾಮಿತಿ	19
ಜಿಪ್ಪು	19
ಜೀವದಾತ	19
ಜೂಬ	19
ಜೋಗಿಣಿ	19
ಜೋಲುಮುಖ	19
ಜೋಹರಿ	19
ಜೌಗುಭೂಮಿ	19
ಝಡತಿ	19
ಝೂಲ	19
ಟಂಕಿ	19
ಟೈಪ್‍ರೈಟರ್	19
ಡಬ್ಬಣ	19
ಡಾಣೆ	19
ಣಕಾರ	19
ತಂಗದಿರ	19
ತಕಪಕ	19
ತಪಸ್ಯೆ	19
ತಮನ	19
ತಮಿೞ್	19
ತರಡಿ	19
ತರನಾ	19
ತರಫ್	19
ತಹಲ್	19
ತಿಲೋದಕ	19
ತಿಷ್ಯ	19
ತುಷಿತ	19
ತೆಪ್ಪನೆ	19
ತೆಳಗೆ	19
ತೊಂಡ	19
ತೊದಲುನುಡಿ	19
ತೊಪ್ಪನೆ	19
ತೊರಳೆ	19
ತ್ಯಜ	19
ತ್ರಿಗಾತ್ರ	19
ತ್ರಿರತ್ನ	19
ಥಡಿ	19
ದಂಡಾಣು	19
ದಂತಗೋಪುರ	19
ದಕ್ಷಿಣಧ್ರುವ	19
ದಗಲಬಾಜಿ	19
ದಡಿಗ	19
ದಯಾಲು	19
ದರಿದ್ರತೆ	19
ದಶರಥಿ	19
ದಾಮನಿ	19
ದಾವಾಗ್ನಿ	19
ದೀನಾರ	19
ದೀರ್ಘಸ್ವರ	19
ದೀವಿಹಲಸು	19
ದುಂದುಗಾರ	19
ದುಗ್ಗು	19
ದೇವದುರ್ಲಭ	19
ದೇಹಭಾವ	19
ದೇಹಸುಖ	19
ದೊಂಡೆ	19
ಧಕ್ಕಾ	19
ನಗರು	19
ನಲವು	19
ನವನವೋನ್ಮೇಷಶಾಲಿನಿ	19
ನವಯೌವನ	19
ನಷ್ಟಿ	19
ನಾಗಚೌತಿ	19
ನಾಮಾಂತರ	19
ನಾವಾಸನ	19
ನಿಬ್ಬಾಣ	19
ನಿರ್ವಿಣ್ಣ	19
ನಿಷೇಧಕ	19
ನಿಷ್ಫಲತೆ	19
ನೆಗೆಣ್ಣಿ	19
ನೆಯಿ	19
ನ್ಯಾಯಮಾರ್ಗ	19
ಪಂಚಕಲಶ	19
ಪಚ್ಚಿಮ	19
ಪಟ್ಟೆಸೀರೆ	19
ಪತ್ತರ	19
ಪರಿಕಾರ	19
ಪಾಥೇಯ	19
ಪಿಕ್ಕೆ	19
ಪಿಡಿಕೆ	19
ಪುಳ	19
ಪೂರ್ಣಮಿ	19
ಪೂರ್ವಜ್ಞಾನ	19
ಪೊಗದಿ	19
ಪೊಡವಿಪತಿ	19
ಪೊಡೆ	19
ಪ್ರಚುರತೆ	19
ಪ್ರತಿಯೋಗ	19
ಪ್ರತಿವಸ್ತು	19
ಪ್ರವಣತೆ	19
ಪ್ರವಾಸಸಾಹಿತ್ಯ	19
ಪ್ರವೀಣತೆ	19
ಫಲುಗುಣ	19
ಬಂಜರ	19
ಬಂಡಾಯಗಾರ್ತಿ	19
ಬಗಳಾಮುಖಿ	19
ಬಗ್ಗಿಸು	19
ಬರಡಾ	19
ಬಲಾಕ	19
ಬವನಾಸಿ	19
ಬಾಗಿಲುವಾಡ	19
ಬಾದೂಷಾ	19
ಬಾವಲ್	19
ಬಿನದ	19
ಬಿಮ್ಮಗೆ	19
ಬಿರ್ದು	19
ಬಿಲು	19
ಬಿಳಿಗಾರ	19
ಬಿಳಿಮೆಣಸು	19
ಬಿಸಿಲುಕುದುರೆ	19
ಬೀಜಕೋಶ	19
ಬುದ್ಧಿಗೇಡಿತನ	19
ಬೂಟ	19
ಬೆಟ್ಟದಾವರೆ	19
ಬೆದಕು	19
ಬೆಳ್ಕು	19
ಬೈರಗಿ	19
ಬ್ರಹ್ಮಪುರಾಣ	19
ಬ್ರಹ್ಮಾವರ್ತ	19
ಭಟಾರಿ	19
ಭಾಲ	19
ಭಾವಶೂನ್ಯತೆ	19
ಭೂವಲಯ	19
ಮಂತ್ರಯೋಗ	19
ಮಕರಧ್ವಜ	19
ಮಟ್ಟಂ	19
ಮಣ್ಣಂಗಟ್ಟಿ	19
ಮನವೊಂದು	19
ಮರುಮಾತು	19
ಮರೆಸು	19
ಮರ್ಯಾದಿತ	19
ಮಹತ್ತಮ	19
ಮಹಳ	19
ಮಹಾಗಣ	19
ಮಹಾನಸ	19
ಮಹಾಪ್ರಸಾದಿ	19
ಮಾನಸಿಕೆ	19
ಮಾಪಳ	19
ಮಾಯಾದಂಡ	19
ಮಾಯಾಲಾಂದ್ರ	19
ಮಾರ್ಗಗ	19
ಮುಂಗಡೆ	19
ಮುಂಗಾವಲು	19
ಮುಂಚು	19
ಮುಂದಾಳ್ತನ	19
ಮುದಿತ	19
ಮೂಲೋತ್ಪಾಟನ	19
ಮೇನಾ	19
ಮೇಲ್ಮಿತಿ	19
ಮೊಬ್ಬು	19
ಮೋಜನಿ	19
ಮೋಜಾ	19
ಮೋರು	19
ಯಕ್ಷರಾತ್ರಿ	19
ಯಥಾರೂಪ	19
ಯಮದಂಡ	19
ರಂಜೆ	19
ರಸಕಾವ್ಯ	19
ರಸನೇಂದ್ರಿಯ	19
ರಸಾಲ	19
ರಾಜಪಟ್ಟ	19
ರಾಜ್ಯಪಟ್ಟ	19
ರಿಣ	19
ರುದ್ರಗಂಟಿ	19
ರುದ್ರಗಣ	19
ಲಟಕ್	19
ಲಡ್ಡ	19
ಲಾಕ್ಷಾಗೃಹ	19
ಲಾಮಂಚ	19
ಲೋಕಪಾವನ	19
ಲೋಕಸೇವೆ	19
ವಂಚಕತನ	19
ವಮನಕಾರಿ	19
ವಸ್ತುಕೋಶ	19
ವಾಕ್ಚತುರ	19
ವಾದಗ್ರಸ್ತ	19
ವಾಯುಪುರಾಣ	19
ವಿಚಾರವೇದಿಕೆ	19
ವಿಜಿತ	19
ವಿದ್ಯುದ್ವಿಚ್ಛೇದನ	19
ವಿನತಿ	19
ವಿನಯವತಿ	19
ವಿಮಳ	19
ವಿರಹಿಣಿ	19
ವಿಷಹರ	19
ವೀಳೆಯ	19
ವ್ಯಾಳ	19
ಶಾಂತಿಪರ್ವ	19
ಶೀತಳ	19
ಶುಕನಾಸ	19
ಶೋಬೆ	19
ಶೌರಿಯ	19
ಶ್ರಾವಕಾಚಾರ	19
ಶ್ರುತಕೇವಲಿ	19
ಸಂಕಟಿ	19
ಸಂಗತ್ಯ	19
ಸಂತೋಷಗೊಳಿಸು	19
ಸಂಬು	19
ಸಕಳೇಶ	19
ಸತ್ಕೀರ್ತಿ	19
ಸನ್ನೆಗೋಲು	19
ಸಪತ್ನಿ	19
ಸಪ್ತರ್ಷಿಮಂಡಲ	19
ಸಮದರ್ಶಿತ್ವ	19
ಸಮಪಾಕ/13	19
ಸಮಯಸ್ಫೂರ್ತಿ	19
ಸಮಾನತ್ವ	19
ಸಮ್ಮತಿಸು	19
ಸರಿಗ	19
ಸರಿಹೊಂದು	19
ಸಳಿ	19
ಸಾಕ್ಷಿಕಲ್ಲು	19
ಸಾಟಿನ್	19
ಸಾದರಣ	19
ಸಾಮ್ರಾಜ್ಯಷಾಹಿ	19
ಸಿಗುರು	19
ಸಿಹಿಮೂತ್ರರೋಗ	19
ಸುಂಠಿ	19
ಸುಂಬಳ	19
ಸುಚರಿತ್ರ	19
ಸುನ್ನ	19
ಸುಮಾನ	19
ಸುರಕಿ	19
ಸುರಧೇನು	19
ಸೂರ್ಯಬಿಂಬ	19
ಸೂಳಾದಿ	19
ಸೇಂಗ	19
ಸೊತ್ತ	19
ಸೋದರಿಕೆ	19
ಸೌಂದರ್ಯೋಪಾಸಕ	19
ಸ್ತ್ರೀಧರ್ಮ	19
ಸ್ಥಾನಚ್ಯುತಿ	19
ಹಟಯೋಗ	19
ಹರಳುಕಲ್ಲು	19
ಹರಿಪದ	19
ಹವಣು	19
ಹವಿ	19
ಹಸಲು	19
ಹಾಕಿಮ್	19
ಹಾಯ್ಗಡ	19
ಹಾರುಗಾಲು	19
ಹಾವುಮೀನು	19
ಹಾಸಂಗಿ	19
ಹುಗುಳು	19
ಹೆಕ್ಕು	19
ಹೆಡ್ಡಿ	19
ಹೆಡ್ಮಾಸ್ಟರು	19
ಹೆಬ್ಬಳಿ	19
ಹೊಗಳುಭಟ್ಟ	19
ಹೋಡ	19
ಹೋಮೆ	19
ಅಕ್ಷಮಾಲೆ	18
ಅಗಸೆಬಾಗಿಲು	18
ಅಜಮೋದ	18
ಅತುಲಿತ	18
ಅದೃಶ್ಯತೆ	18
ಅದೃಷ್ಟವಾದಿ	18
ಅಧರಿತ	18
ಅಧಿಶೋಷಣೆ	18
ಅನಾದಿಕವಿ	18
ಅನಿಯಮಿತತೆ	18
ಅನಿಲೆ	18
ಅನೇಕತ್ವ	18
ಅನ್ನಯ	18
ಅನ್ನಸತ್ಯಾಗ್ರಹ	18
ಅನ್ನಾದ	18
ಅನ್ಯತೆ	18
ಅನ್ಯೂನತೆ	18
ಅಪೂಪ	18
ಅಪೇಕ್ಷಿ	18
ಅಪ್ರದಕ್ಷಿಣ	18
ಅಪ್ರಮುಖ	18
ಅಪ್ರಾಕೃತಿಕ	18
ಅಪ್ರಾಸಂಗಿಕ	18
ಅಬೇಸ್	18
ಅಭಿಮುಖತೆ	18
ಅರೆನೆರಳು	18
ಅರೆಪಾಲು	18
ಅರ್ಥಗ್ರಹಣ	18
ಅವಡೆ	18
ಅವರೋಹಿ	18
ಅಶಾಶ್ವತತೆ	18
ಅಸಂಸ್ಕೃತಿ	18
ಅಸ್ತರಿ	18
ಆಕಸ್ಮಿಕತೆ	18
ಆತ್ಮಚರಿತೆ	18
ಆಧಾನ	18
ಆಮಲಕಿ	18
ಆಸೆಪಡು	18
ಇಳಕಲು	18
ಇವಳ್	18
ಇಷ್ಟಮಿತ್ರ	18
ಈಗಳ್	18
ಈಯತ್ತೆ	18
ಉಗ್ಗ	18
